table_id,project_name,table_name,display_name,cohort_membership,entity_type,data_subjects,data_respondents,n_variables,n_rows,n_entities,last_updated
BiB_AgeOfWonder_2023.recruitment,BiB_AgeOfWonder_2023,recruitment,AoW recruitment denominator 2023 release,bib,participant,,,39,10385,8991,2026-03-04 20:32:21.694832
BiB_AgeOfWonder_2023.survey_mod01,BiB_AgeOfWonder_2023,survey_mod01,AoW survey module 1 2023 release,bib,participant,,,268,4353,4353,2026-03-04 20:35:32.522085
BiB_AgeOfWonder_2023.survey_mod02,BiB_AgeOfWonder_2023,survey_mod02,AoW survey module 2 2023 release,bib,participant,,,182,3932,3932,2026-03-04 20:37:08.50745
BiB_AgeOfWonder_2023.survey_mod03,BiB_AgeOfWonder_2023,survey_mod03,AoW survey module 3 2023 release,bib,participant,,,225,2026,2026,2026-03-04 20:38:19.957916
BiB_AgeOfWonder_2023.survey_mod04,BiB_AgeOfWonder_2023,survey_mod04,AoW survey module 4 2023 release,bib,participant,,,352,1868,1868,2026-03-04 20:39:15.037468
