table_id,project_name,table_name,display_name,cohort_membership,entity_type,data_subjects,data_respondents,n_variables,n_rows,n_entities,last_updated
BiB_AAD.Allergic_Rhinitis,BiB_AAD,Allergic_Rhinitis,Allergic Rhinitis,bib,participant,,,3,13858,13858,2026-02-25 07:50:51.463148
BiB_AAD.Asthma,BiB_AAD,Asthma,Asthma,bib,participant,,,3,13858,13858,2026-02-25 07:50:32.320618
BiB_AAD.Eczema,BiB_AAD,Eczema,Eczema,bib,participant,,,3,13858,13858,2026-02-25 07:50:08.916309
