project,table,variable
BiB_1000,bib1000_36m_b3j19c,BiBPersonID
BiB_1000,bib1000_36m_b3j19c,has_bib1000_36m_b3j19c
BiB_1000,bib1000_36m_b3j19c,bib36j19cadministration
BiB_1000,bib1000_36m_b3j19c,bib36j19camount
BiB_1000,bib1000_36m_b3j19c,bib36j19cdescription
BiB_1000,bib1000_36m_b3j19c,has_b36tab
