variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.chemicals_ath_non_rep.BiBPersonID,BiB_LifeCycle.chemicals_ath_non_rep,BiB_LifeCycle,chemicals_ath_non_rep,BiBPersonID,Unique identifer for the child,text,,administration,13858,13858
BiB_LifeCycle.chemicals_ath_non_rep.cohort_id,BiB_LifeCycle.chemicals_ath_non_rep,BiB_LifeCycle,chemicals_ath_non_rep,cohort_id,Unique identifier for the cohort,categorical,[101 genr] [102 inma] [103 ninfea] [104 sws] [105 alspac] [106 dnbc] [107 bib] [108 gecko] [109 rhea] [110 moba] [111 elfe] [112 eden] [113 nfbc66] [114 nfbc86] [115 hbcs] [116 chop] [117 raine] [118 rug] [119 kanc] [120 gaspii] [121 piccolipu] [122 abcd] [123 bisc] [124 environage] [125 helix] [126 pelagie] [127 sepages] [128 tng] [129 hgs] [130 elspac] [131 genxxi] [132 genrnext],administration,13858,13858
