project,table,variable
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_e_4_0_001
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_e_4_0_003
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_distance_f_2_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_e_4_0_005
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_e_4_0_007
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_e_4_0_01
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_f_2_300
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_f_2500
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_f_2_1000
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_count_f_2_2000
BiB4All_Geographic,bib4all_geog_public_transport_traffic,pt_2021_rail_closest_d_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_count_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_cong_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_count_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_cong_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_count_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_cong_f_2_300_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_count_f_2_300_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_cong_f_2_300_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_count_f_2_300_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_cong_f_2_300_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_count_f_2_300_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_cong_f_2_300_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_count_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_cong_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_count_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_cong_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_count_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_cong_f_2_100_mean
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_count_f_2_100_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_cong_f_2_100_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_count_f_2_100_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_cong_f_2_100_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_count_f_2_100_max
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_cong_f_2_100_min
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_count_closest_b_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_am_cong_closest_b_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_count_closest_b_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_ip_cong_closest_b_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_count_closest_b_2
BiB4All_Geographic,bib4all_geog_public_transport_traffic,tr_2019_pm_cong_closest_b_2
