variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.urban_ath_trimester_rep.BiBPersonID,BiB_LifeCycle.urban_ath_trimester_rep,BiB_LifeCycle,urban_ath_trimester_rep,BiBPersonID,Unique identifier number for the index child,text,,administration,13858,13858
BiB_LifeCycle.urban_ath_trimester_rep.age_trimester,BiB_LifeCycle.urban_ath_trimester_rep,BiB_LifeCycle,urban_ath_trimester_rep,age_trimester,Age of the child in trimesters,integer,,age,13858,13858
BiB_LifeCycle.urban_ath_trimester_rep.mother_id,BiB_LifeCycle.urban_ath_trimester_rep,BiB_LifeCycle,urban_ath_trimester_rep,mother_id,Unique identifier number for the mother,text,,administration,13858,13858
BiB_LifeCycle.urban_ath_trimester_rep.urb_area_id,BiB_LifeCycle.urban_ath_trimester_rep,BiB_LifeCycle,urban_ath_trimester_rep,urb_area_id,unique identifier for the urban area,categorical,"[1001 Rotterdam] [1102 Gipuzkoa] [1103 Sabadell] [1104 Valencia] [1201 Florence] [1202 Turin] [1203 Rome] [1204 Trieste] [1205 Viareggio] [1301 Bristol] [1401 Copenhagen] [1402 Odense] [1403 Aarhus] [1404 Aalborg] [1501 Bradford] [1601 Heraklion] [1701 Oslo] [1801 Nancy] [1802 Poitiers] [1803 Grenoble] [1804 Rennes] [1901 Kaunas] [2101 Genk, Maasmechelen and others] [2201 Brno] [2301 Porto]",administration,0,0
BiB_LifeCycle.urban_ath_trimester_rep.cohort_id,BiB_LifeCycle.urban_ath_trimester_rep,BiB_LifeCycle,urban_ath_trimester_rep,cohort_id,Unique identifier for the cohort,categorical,[101 genr] [102 inma] [103 ninfea] [104 sws] [105 alspac] [106 dnbc] [107 bib] [108 gecko] [109 rhea] [110 moba] [111 elfe] [112 eden] [113 nfbc66] [114 nfbc86] [115 hbcs] [116 chop] [117 raine] [118 rug] [119 kanc] [120 gaspii] [121 piccolipu] [122 abcd] [123 bisc] [124 environage] [125 helix] [126 pelagie] [127 sepages] [128 tng] [129 hgs] [130 elspac] [131 genxxi] [132 genrnext],administration,0,0
