variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_LifeCycle.core_yearly_rep.BiBPersonID,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,BiBPersonID,Unique identifier for child,text,,administration,249444,13858
BiB_LifeCycle.core_yearly_rep.age_years,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,age_years,Age of child in years,integer,,,249444,13858
BiB_LifeCycle.core_yearly_rep.cohab_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,cohab_,Cohabitation status,categorical,"[1 Yes, living as a couple] [2 No, not living as a couple]",marital_status,20129,11460
BiB_LifeCycle.core_yearly_rep.occup_m_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occup_m_,Maternal occupational status,categorical,"[1 Employed] [2 Self-employed] [3 Unemployed] [4 Student, apprentice, student] [5 Domestic tasks (housewife etc.)] [6 Inactive/other (Receiving benefits or pension etc.)]",occupation_employment,19916,11472
BiB_LifeCycle.core_yearly_rep.occupcode_m_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occupcode_m_,Maternal occupational code,categorical,"[0 Armed forces occupations] [1 Legislators, senior officials, managers] [2 Professionals] [3 Technicians and associate professionals] [4 Clerks] [5 Service workers, and shop and market sales workers] [6 Skilled agricultural, and fishery workers] [7 Craft and related trades workers] [8 Plant and machine operators, and assemblers] [9 Elementary occupations]",occupation_employment,6231,4698
BiB_LifeCycle.core_yearly_rep.edu_m_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,edu_m_,Maternal eduction,categorical,[1 high] [2 medium] [3 low],education,200289,11730
BiB_LifeCycle.core_yearly_rep.occup_f1_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occup_f1_,"Paternal occupational status, primary father",categorical,"[1 Employed] [2 Self-employed] [3 Unemployed] [4 Student, apprentice, student] [5 Domestic tasks (housewife etc.)] [6 Inactive/other (receiving benefits or pension etc.)]",occupation_employment,4082,2290
BiB_LifeCycle.core_yearly_rep.occup_f1_fath,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occup_f1_fath,Father type for occup_f1_,categorical,[1 Biological father] [2 Social father] [3 Social mother] [4 Unknown],occupation_employment,4082,2290
BiB_LifeCycle.core_yearly_rep.occupcode_f1_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occupcode_f1_,Primary father's occupational code,categorical,"[0 Armed forces occupations] [1 Legislators, senior officials, managers] [2 Professionals] [3 Technicians and associate professionals] [4 Clerks] [5 Service workers, and shop and market sales workers] [6 Skilled agricultural, and fishery workers] [7 Craft and related trades workers] [8 Plant and machine operators, and assemblers] [9 Elementary occupations]",occupation_employment,16441,10197
BiB_LifeCycle.core_yearly_rep.occupcode_f1_fath,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,occupcode_f1_fath,Father type for occupcode_f1_,categorical,[1 Biological father] [2 Social father] [3 Social mother] [4 Unknown],occupation_employment,16441,10197
BiB_LifeCycle.core_yearly_rep.edu_f1_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,edu_f1_,Primary father figure's education level,categorical,[1 high] [2 medium] [3 low],education,164416,9752
BiB_LifeCycle.core_yearly_rep.edu_f1_fath,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,edu_f1_fath,Type of father for edu_f1_,categorical,[1 Biological father] [2 Social father] [3 Social mother] [4 Unknown],education,249444,13858
BiB_LifeCycle.core_yearly_rep.childcare_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,childcare_,Child cared for by care givers other than parents,categorical,[0 no childcare] [1 childcare],childcare,2149,1198
BiB_LifeCycle.core_yearly_rep.childcarerel_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,childcarerel_,Child cared for by relatives/friends/nanny/babysitter/au pair,categorical,"[0 not cared for by friends, relatives etc.] [1 cared for by friends, relatives etc.]",childcare,1215,641
BiB_LifeCycle.core_yearly_rep.childcareprof_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,childcareprof_,Child cared for by a child care professional,categorical,[0 not cared for by a professional child minder] [1 cared for by a professional child minder],childcare,309,173
BiB_LifeCycle.core_yearly_rep.childcarecentre_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,childcarecentre_,Child attending a day care centre,categorical,[0 not attending a day care centre] [1 attending a day care centre],childcare,5262,2008
BiB_LifeCycle.core_yearly_rep.smk_exp,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,smk_exp,Exposure to passive smoke,categorical,[0 not exposed] [1 exposed],smoking,16240,8517
BiB_LifeCycle.core_yearly_rep.pets_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,pets_,Furry pet ownership,categorical,[0 no] [1 yes],household_composition,1170,767
BiB_LifeCycle.core_yearly_rep.cats_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,cats_,Cat ownership,categorical,[0 no] [1 yes],household_composition,1167,767
BiB_LifeCycle.core_yearly_rep.dogs_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,dogs_,Dog ownership,categorical,[0 no] [1 yes],household_composition,1168,767
BiB_LifeCycle.core_yearly_rep.famsize_child,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,famsize_child,"Family size at birth, children",integer,,household_composition,19403,12273
BiB_LifeCycle.core_yearly_rep.famsize_adult,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,famsize_adult,"Family size at birth, adults",integer,,household_composition,19191,12338
BiB_LifeCycle.core_yearly_rep.no2_,BiB_LifeCycle.core_yearly_rep,BiB_LifeCycle,core_yearly_rep,no2_,no2 average value (extrapolated back in time using ratio method),float,,environmental_exposure,49565,10809
