variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Metabolomics.metnmr_mother_d.BiBPersonID,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,BiBPersonID,,text,,,11480,10575
BiB_Metabolomics.metnmr_mother_d.BiBPregNumber,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,BiBPregNumber,,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.has_metnmr_mother,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,has_metnmr_mother,Has NMR metabolomics (mother),integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.metabolsampgestage,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,metabolsampgestage,NMR metabolomics gestational age sample taken,integer,,age,11125,10245
BiB_Metabolomics.metnmr_mother_d.metabolbibsampleid,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,metabolbibsampleid,NMR metabolomics sample ID,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.box_id,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,box_id,NMR metabolomics sample box number,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.sample_type,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,sample_type,Sample type for NMR metabolomics,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.nmr_spectrometer,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,nmr_spectrometer,NMR metabolomics spectrometer,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.sample_prep_date,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,sample_prep_date,NMR metabolomics sample preparation date and time,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.buffer_id,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,buffer_id,NMR metabolomics buffer ID,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.lipo_lmwm_repeats,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,lipo_lmwm_repeats,"No. of repeats of LIPO, LMWM",integer,,administration,323,322
BiB_Metabolomics.metnmr_mother_d.linewidth,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,linewidth,ControlB TMSP LMWM Linewidth at half height (0.3Hz line broadening),float,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.qc_pass,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,qc_pass,QC pass - assume passed unless otherwise stated,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.qc_comment,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,qc_comment,QC comment,text,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.tag_low_glucose,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,tag_low_glucose,QC tag: low glucose,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.tag_high_pyruvate,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,tag_high_pyruvate,QC tag: high pyruvate,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.tag_high_lactate,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,tag_high_lactate,QC tag: high lactate,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.tag_low_protein_content,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,tag_low_protein_content,QC tag: low protein content,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.tag_plasma_sample,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,tag_plasma_sample,QC tag: plamsa sample,integer,,administration,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_P,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_P,Concentration of chylomicrons and extremely large VLDL particles [mol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_L,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_L,Total lipids in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_PL,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_PL,Phospholipids in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_C,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_C,Total cholesterol in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_CE,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_CE,Cholesterol esters in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_FC,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_FC,Free cholesterol in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XXL_VLDL_TG,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XXL_VLDL_TG,Triglycerides in chylomicrons and extremely large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_P,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_P,Concentration of very large VLDL particles [mol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_L,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_L,Total lipids in very large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_PL,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_PL,Phospholipids in very large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_C,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_C,Total cholesterol in very large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_CE,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_CE,Cholesterol esters in very large VLDL [mmol/l],float,,metabolomics,11480,10575
BiB_Metabolomics.metnmr_mother_d.XL_VLDL_FC,BiB_Metabolomics.metnmr_mother_d,BiB_Metabolomics,metnmr_mother_d,XL_VLDL_FC,Free cholesterol in very large VLDL [mmol/l],float,,metabolomics,11480,10575
