variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Metabolomics.metnmr_gu_father_results.BiBPersonID,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,BiBPersonID,BiB Person Identifier,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Barcode,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Barcode,Sample barcode,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.ParticipantType,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,ParticipantType,Participant type,text,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.AgeYearsAtCollection,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,AgeYearsAtCollection,Age (years) at sample collection,integer,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_C,Total cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.non_HDL_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,non_HDL_C,Total cholesterol minus HDL-C,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Remnant_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Remnant_C,"Remnant cholesterol (non-HDL, non-LDL -cholesterol)",float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_C,VLDL cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Clinical_LDL_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Clinical_LDL_C,Clinical LDL cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_C,LDL cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_C,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_C,HDL cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_TG,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_TG,Total triglycerides,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_TG,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_TG,Triglycerides in VLDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_TG,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_TG,Triglycerides in LDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_TG,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_TG,Triglycerides in HDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_PL,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_PL,Total phospholipids in lipoprotein particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_PL,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_PL,Phospholipids in VLDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_PL,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_PL,Phospholipids in LDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_PL,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_PL,Phospholipids in HDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_CE,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_CE,Total esterified cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_CE,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_CE,Cholesteryl esters in VLDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_CE,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_CE,Cholesteryl esters in LDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_CE,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_CE,Cholesteryl esters in HDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_FC,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_FC,Total free cholesterol,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_FC,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_FC,Free cholesterol in VLDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_FC,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_FC,Free cholesterol in LDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_FC,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_FC,Free cholesterol in HDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_L,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_L,Total lipids in lipoprotein particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_L,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_L,Total lipids in VLDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_L,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_L,Total lipids in LDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_L,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_L,Total lipids in HDL,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.Total_P,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,Total_P,Total concentration of lipoprotein particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_P,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_P,Concentration of VLDL particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_P,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_P,Concentration of LDL particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.HDL_P,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,HDL_P,Concentration of HDL particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.VLDL_size,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,VLDL_size,Average diameter for VLDL particles,float,,,200,200
BiB_Metabolomics.metnmr_gu_father_results.LDL_size,BiB_Metabolomics.metnmr_gu_father_results,BiB_Metabolomics,metnmr_gu_father_results,LDL_size,Average diameter for LDL particles,float,,,200,200
