project,table,variable
BiB_1000,bib1000_6m_b6mqe3,BiBPersonID
BiB_1000,bib1000_6m_b6mqe3,has_bib1000_6m_b6mqe3
BiB_1000,bib1000_6m_b6mqe3,bib6e3age
BiB_1000,bib1000_6m_b6mqe3,bib6e3relationship
BiB_1000,bib1000_6m_b6mqe3,has_b6mtab
