table_id,project_name,table_name,display_name,cohort_membership,entity_type,data_subjects,data_respondents,n_variables,n_rows,n_entities,last_updated
BiB_Breathes.BiBBr_Phase1,BiB_Breathes,BiBBr_Phase1,BREATHES Air quality survey Phase 1,bib,participant,,,190,1952,1952,2024-12-03 13:33:26.508484
BiB_Breathes.BiBBr_Phase2,BiB_Breathes,BiBBr_Phase2,BREATHES Air quality survey Phase 2,bib,participant,,,112,1994,1994,2024-12-03 13:09:10.563629
