table_id,project_name,table_name,display_name,cohort_membership,entity_type,data_subjects,data_respondents,n_variables,n_rows,n_entities,last_updated
BiB_AgeOfWonder_Measurements.recruitment,BiB_AgeOfWonder_Measurements,recruitment,AoW recruitment denominator release for Year 9,bib,participant,,,44,12612,12555,2026-03-10 20:46:22.462128
BiB_AgeOfWonder_Measurements.skinfold,BiB_AgeOfWonder_Measurements,skinfold,AoW school visit skinfold release,bib,participant,,,19,6575,6575,2026-03-04 17:03:03.322952
BiB_AgeOfWonder_Measurements.heightweight,BiB_AgeOfWonder_Measurements,heightweight,AoW school visit height and weigh release,bib,participant,,,20,7759,7759,2026-03-04 17:02:22.477446
BiB_AgeOfWonder_Measurements.bloodpressure,BiB_AgeOfWonder_Measurements,bloodpressure,AoW school visit blood pressure release,bib,participant,,,21,7383,7383,2026-03-04 17:00:50.49852
BiB_AgeOfWonder_Measurements.bioimpedance,BiB_AgeOfWonder_Measurements,bioimpedance,AoW school visit bioimpedance release,bib,participant,,,28,5566,5566,2026-03-04 17:00:08.713463
BiB_AgeOfWonder_Measurements.bloods,BiB_AgeOfWonder_Measurements,bloods,AoW school visit blood sample release,bib,participant,,,48,1161,1161,2026-03-04 17:01:38.127815
