variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Biosamples.pregnancy_bloods_vitd.BiBPersonID,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,BiBPersonID,,text,,,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.BiBPregNumber,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,BiBPregNumber,,integer,,administration,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.has_pregnancy_bloods_vitd,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,has_pregnancy_bloods_vitd,Has pregnacy bloods vitamin d,integer,,administration,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.agemm_matbvd,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,agemm_matbvd,Mother age (months): Maternal Bloods: Vitamin D,integer,,age,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.agemy_matbvd,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,agemy_matbvd,Mother age (years): Maternal Bloods: Vitamin D,integer,,age,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.has_matbvd,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,has_matbvd,Has maternal vitamin D,categorical,[1 has],administration,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.mbldalbumin,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,mbldalbumin,Albumin,integer,,physical_health,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.mbldcalcium,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,mbldcalcium,Calcium,float,,physical_health,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.mbldpth_str,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,mbldpth_str,PTH (string),text,,physical_health,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.mbldvitd2_str,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,mbldvitd2_str,25(OH) Vit D2 (string),text,,physical_health,1498,1498
BiB_Biosamples.pregnancy_bloods_vitd.mbldvitd3_str,BiB_Biosamples.pregnancy_bloods_vitd,BiB_Biosamples,pregnancy_bloods_vitd,mbldvitd3_str,25(OH) Vit D3 (string),text,,physical_health,1498,1498
