variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_Pregnancy.fetal_renal.renalrkidapdiam3,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidapdiam3,R kidney AP diam (3),float,,pregnancy,1565,1548
BiB_Pregnancy.fetal_renal.renalrkidapdiamav,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidapdiamav,R kidney AP diam (av of 3),float,,pregnancy,1570,1553
BiB_Pregnancy.fetal_renal.renalrkidcirc1,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidcirc1,R kidney circ (1),float,,pregnancy,1570,1553
BiB_Pregnancy.fetal_renal.renalrkidcirc2,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidcirc2,R kidney circ (2),float,,pregnancy,1567,1550
BiB_Pregnancy.fetal_renal.renalrkidcirc3,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidcirc3,R kidney circ (3),float,,pregnancy,1566,1549
BiB_Pregnancy.fetal_renal.renalrkidcircav,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidcircav,R kidney circ (av of 3),float,,pregnancy,1571,1554
BiB_Pregnancy.fetal_renal.renalrkidlgth1,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidlgth1,R kidney length ( 1),float,,pregnancy,1572,1555
BiB_Pregnancy.fetal_renal.renalrkidlgth2,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidlgth2,R kidney length ( 2),float,,pregnancy,1567,1550
BiB_Pregnancy.fetal_renal.renalrkidlgth3,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidlgth3,R kidney length ( 3),float,,pregnancy,1565,1548
BiB_Pregnancy.fetal_renal.renalrkidlgthav,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrkidlgthav,R kidney length (avof 3),float,,pregnancy,1573,1556
BiB_Pregnancy.fetal_renal.renalrrvefw,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrrvefw,R renal volume/est fetal weight,float,,pregnancy,1555,1539
BiB_Pregnancy.fetal_renal.renalrtsdiam1,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrtsdiam1,R kidney trans diam (1),float,,pregnancy,1566,1549
BiB_Pregnancy.fetal_renal.renalrtsdiam2,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrtsdiam2,R kidney trans diamr (2),float,,pregnancy,1566,1549
BiB_Pregnancy.fetal_renal.renalrtsdiam3,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrtsdiam3,R kidney trans diamr (3),float,,pregnancy,1565,1548
BiB_Pregnancy.fetal_renal.renalrtsdiamav,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrtsdiamav,R kidney trans diam (av of 3),float,,pregnancy,1566,1549
BiB_Pregnancy.fetal_renal.renalrvol,BiB_Pregnancy.fetal_renal,BiB_Pregnancy,fetal_renal,renalrvol,Right renal volume,float,,pregnancy,1566,1549
