variable,full_name,label,value_type,description,categories,categories_label
Description,BiB_Metabolomics.metnmr_mother_a.Description,NMR metabolomics compound description,text,,,
Units,BiB_Metabolomics.metnmr_mother_a.Units,NMR metabolomics compound variable units,text,,,
SuccessRate,BiB_Metabolomics.metnmr_mother_a.SuccessRate,NMR metabolomics compound success rate,decimal,,,
