variable,full_name,label,value_type,description,categories,categories_label
metmss567,BiB_Metabolomics.metms_pairm_s.metmss567,lactose [scaled],decimal,,,
metmss60,BiB_Metabolomics.metms_pairm_s.metmss60,leucine [scaled],decimal,,,
metmss1301,BiB_Metabolomics.metms_pairm_s.metmss1301,lysine [scaled],decimal,,,
metmss1303,BiB_Metabolomics.metms_pairm_s.metmss1303,malate [scaled],decimal,,,
metmss1302,BiB_Metabolomics.metms_pairm_s.metmss1302,methionine [scaled],decimal,,,
metmss1496,BiB_Metabolomics.metms_pairm_s.metmss1496,methylmalonate (MMA) [scaled],decimal,,,
metmss1336,BiB_Metabolomics.metms_pairm_s.metmss1336,palmitate (16:0) [scaled],decimal,,,
metmss594,BiB_Metabolomics.metms_pairm_s.metmss594,nicotinamide [scaled],decimal,,,
metmss1358,BiB_Metabolomics.metms_pairm_s.metmss1358,stearate (18:0) [scaled],decimal,,,
metmss1493,BiB_Metabolomics.metms_pairm_s.metmss1493,ornithine [scaled],decimal,,,
metmss1505,BiB_Metabolomics.metms_pairm_s.metmss1505,orotate [scaled],decimal,,,
metmss33447,BiB_Metabolomics.metms_pairm_s.metmss33447,palmitoleate (16:1n7) [scaled],decimal,,,
metmss64,BiB_Metabolomics.metms_pairm_s.metmss64,phenylalanine [scaled],decimal,,,
metmss42109,BiB_Metabolomics.metms_pairm_s.metmss42109,phosphate [scaled],decimal,,,
metmss598,BiB_Metabolomics.metms_pairm_s.metmss598,phytanate [scaled],decimal,,,
metmss38271,BiB_Metabolomics.metms_pairm_s.metmss38271,pristanate [scaled],decimal,,,
metmss1898,BiB_Metabolomics.metms_pairm_s.metmss1898,proline [scaled],decimal,,,
metmss527,BiB_Metabolomics.metms_pairm_s.metmss527,lactate [scaled],decimal,,,
metmss1651,BiB_Metabolomics.metms_pairm_s.metmss1651,pyridoxal [scaled],decimal,,,
metmss1806,BiB_Metabolomics.metms_pairm_s.metmss1806,retinol (Vitamin A) [scaled],decimal,,,
metmss1515,BiB_Metabolomics.metms_pairm_s.metmss1515,salicylate [scaled],decimal,,,
metmss1648,BiB_Metabolomics.metms_pairm_s.metmss1648,serine [scaled],decimal,,,
metmss2342,BiB_Metabolomics.metms_pairm_s.metmss2342,serotonin [scaled],decimal,,,
metmss603,BiB_Metabolomics.metms_pairm_s.metmss603,spermine [scaled],decimal,,,
metmss2125,BiB_Metabolomics.metms_pairm_s.metmss2125,taurine [scaled],decimal,,,
metmss1365,BiB_Metabolomics.metms_pairm_s.metmss1365,myristate (14:0) [scaled],decimal,,,
metmss1670,BiB_Metabolomics.metms_pairm_s.metmss1670,urea [scaled],decimal,,,
metmss606,BiB_Metabolomics.metms_pairm_s.metmss606,uridine [scaled],decimal,,,
metmss1412,BiB_Metabolomics.metms_pairm_s.metmss1412,2'-deoxyuridine [scaled],decimal,,,
metmss607,BiB_Metabolomics.metms_pairm_s.metmss607,trans-urocanate [scaled],decimal,,,
metmss57,BiB_Metabolomics.metms_pairm_s.metmss57,glutamate [scaled],decimal,,,
metmss53,BiB_Metabolomics.metms_pairm_s.metmss53,glutamine [scaled],decimal,,,
metmss1284,BiB_Metabolomics.metms_pairm_s.metmss1284,threonine [scaled],decimal,,,
metmss54,BiB_Metabolomics.metms_pairm_s.metmss54,tryptophan [scaled],decimal,,,
metmss1649,BiB_Metabolomics.metms_pairm_s.metmss1649,valine [scaled],decimal,,,
metmss48152,BiB_Metabolomics.metms_pairm_s.metmss48152,glucose [scaled],decimal,,,
metmss4968,BiB_Metabolomics.metms_pairm_s.metmss4968,alpha-ketobutyrate [scaled],decimal,,,
metmss3141,BiB_Metabolomics.metms_pairm_s.metmss3141,betaine [scaled],decimal,,,
metmss1868,BiB_Metabolomics.metms_pairm_s.metmss1868,cysteine [scaled],decimal,,,
metmss48153,BiB_Metabolomics.metms_pairm_s.metmss48153,mannose [scaled],decimal,,,
metmss5086,BiB_Metabolomics.metms_pairm_s.metmss5086,dimethylglycine [scaled],decimal,,,
metmss1126,BiB_Metabolomics.metms_pairm_s.metmss1126,alanine [scaled],decimal,,,
metmss1299,BiB_Metabolomics.metms_pairm_s.metmss1299,tyrosine [scaled],decimal,,,
metmss33442,BiB_Metabolomics.metms_pairm_s.metmss33442,pseudouridine [scaled],decimal,,,
metmss48990,BiB_Metabolomics.metms_pairm_s.metmss48990,pyruvate [scaled],decimal,,,
