variable,full_name,label,value_type,description,categories,categories_label
Description,BiB_Metabolomics.metnmr_infant12_a.Description,NMR metabolomics compound description,text,,,
Units,BiB_Metabolomics.metnmr_infant12_a.Units,NMR metabolomics compound variable units,text,,,
SuccessRate,BiB_Metabolomics.metnmr_infant12_a.SuccessRate,NMR metabolomics compound success rate,decimal,,,
Group,BiB_Metabolomics.metnmr_infant12_a.Group,NMR metabolomics compound group,text,,,
Subgroup,BiB_Metabolomics.metnmr_infant12_a.Subgroup,NMR metabolomics compound subgroup,text,,,
