variable,full_name,label,value_type,description,categories,categories_label
S_VLDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.S_VLDL_PL_pct,Phospholipids to total lipids ratio in small VLDL [%],decimal,,,
S_VLDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.S_VLDL_C_pct,Cholesterol to total lipids ratio in small VLDL [%],decimal,,,
S_VLDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.S_VLDL_CE_pct,Cholesteryl esters to total lipids ratio in small VLDL [%],decimal,,,
S_VLDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.S_VLDL_FC_pct,Free cholesterol to total lipids ratio in small VLDL [%],decimal,,,
S_VLDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.S_VLDL_TG_pct,Triglycerides to total lipids ratio in small VLDL [%],decimal,,,
XS_VLDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.XS_VLDL_PL_pct,Phospholipids to total lipids ratio in very small VLDL [%],decimal,,,
XS_VLDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.XS_VLDL_C_pct,Cholesterol to total lipids ratio in very small VLDL [%],decimal,,,
XS_VLDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.XS_VLDL_CE_pct,Cholesteryl esters to total lipids ratio in very small VLDL [%],decimal,,,
XS_VLDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.XS_VLDL_FC_pct,Free cholesterol to total lipids ratio in very small VLDL [%],decimal,,,
XS_VLDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.XS_VLDL_TG_pct,Triglycerides to total lipids ratio in very small VLDL [%],decimal,,,
IDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.IDL_PL_pct,Phospholipids to total lipids ratio in IDL [%],decimal,,,
IDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.IDL_C_pct,Cholesterol to total lipids ratio in IDL [%],decimal,,,
IDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.IDL_CE_pct,Cholesteryl esters to total lipids ratio in IDL [%],decimal,,,
IDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.IDL_FC_pct,Free cholesterol to total lipids ratio in IDL [%],decimal,,,
IDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.IDL_TG_pct,Triglycerides to total lipids ratio in IDL [%],decimal,,,
L_LDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.L_LDL_PL_pct,Phospholipids to total lipids ratio in large LDL [%],decimal,,,
L_LDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.L_LDL_C_pct,Cholesterol to total lipids ratio in large LDL [%],decimal,,,
L_LDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.L_LDL_CE_pct,Cholesteryl esters to total lipids ratio in large LDL [%],decimal,,,
L_LDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.L_LDL_FC_pct,Free cholesterol to total lipids ratio in large LDL [%],decimal,,,
L_LDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.L_LDL_TG_pct,Triglycerides to total lipids ratio in large LDL [%],decimal,,,
M_LDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.M_LDL_PL_pct,Phospholipids to total lipids ratio in medium LDL [%],decimal,,,
M_LDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.M_LDL_C_pct,Cholesterol to total lipids ratio in medium LDL [%],decimal,,,
M_LDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.M_LDL_CE_pct,Cholesteryl esters to total lipids ratio in medium LDL [%],decimal,,,
M_LDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.M_LDL_FC_pct,Free cholesterol to total lipids ratio in medium LDL [%],decimal,,,
M_LDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.M_LDL_TG_pct,Triglycerides to total lipids ratio in medium LDL [%],decimal,,,
S_LDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.S_LDL_PL_pct,Phospholipids to total lipids ratio in small LDL [%],decimal,,,
S_LDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.S_LDL_C_pct,Cholesterol to total lipids ratio in small LDL [%],decimal,,,
S_LDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.S_LDL_CE_pct,Cholesteryl esters to total lipids ratio in small LDL [%],decimal,,,
S_LDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.S_LDL_FC_pct,Free cholesterol to total lipids ratio in small LDL [%],decimal,,,
S_LDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.S_LDL_TG_pct,Triglycerides to total lipids ratio in small LDL [%],decimal,,,
XL_HDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.XL_HDL_PL_pct,Phospholipids to total lipids ratio in very large HDL [%],decimal,,,
XL_HDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.XL_HDL_C_pct,Cholesterol to total lipids ratio in very large HDL [%],decimal,,,
XL_HDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.XL_HDL_CE_pct,Cholesteryl esters to total lipids ratio in very large HDL [%],decimal,,,
XL_HDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.XL_HDL_FC_pct,Free cholesterol to total lipids ratio in very large HDL [%],decimal,,,
XL_HDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.XL_HDL_TG_pct,Triglycerides to total lipids ratio in very large HDL [%],decimal,,,
L_HDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.L_HDL_PL_pct,Phospholipids to total lipids ratio in large HDL [%],decimal,,,
L_HDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.L_HDL_C_pct,Cholesterol to total lipids ratio in large HDL [%],decimal,,,
L_HDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.L_HDL_CE_pct,Cholesteryl esters to total lipids ratio in large HDL [%],decimal,,,
L_HDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.L_HDL_FC_pct,Free cholesterol to total lipids ratio in large HDL [%],decimal,,,
L_HDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.L_HDL_TG_pct,Triglycerides to total lipids ratio in large HDL [%],decimal,,,
M_HDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.M_HDL_PL_pct,Phospholipids to total lipids ratio in medium HDL [%],decimal,,,
M_HDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.M_HDL_C_pct,Cholesterol to total lipids ratio in medium HDL [%],decimal,,,
M_HDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.M_HDL_CE_pct,Cholesteryl esters to total lipids ratio in medium HDL [%],decimal,,,
M_HDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.M_HDL_FC_pct,Free cholesterol to total lipids ratio in medium HDL [%],decimal,,,
M_HDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.M_HDL_TG_pct,Triglycerides to total lipids ratio in medium HDL [%],decimal,,,
S_HDL_PL_pct,BiB_Metabolomics.metnmr_infant12_d.S_HDL_PL_pct,Phospholipids to total lipids ratio in small HDL [%],decimal,,,
S_HDL_C_pct,BiB_Metabolomics.metnmr_infant12_d.S_HDL_C_pct,Cholesterol to total lipids ratio in small HDL [%],decimal,,,
S_HDL_CE_pct,BiB_Metabolomics.metnmr_infant12_d.S_HDL_CE_pct,Cholesteryl esters to total lipids ratio in small HDL [%],decimal,,,
S_HDL_FC_pct,BiB_Metabolomics.metnmr_infant12_d.S_HDL_FC_pct,Free cholesterol to total lipids ratio in small HDL [%],decimal,,,
S_HDL_TG_pct,BiB_Metabolomics.metnmr_infant12_d.S_HDL_TG_pct,Triglycerides to total lipids ratio in small HDL [%],decimal,,,
