variable,full_name,label,value_type,description,categories,categories_label
metmsr42489,BiB_Metabolomics.metms_pairc_r.metmsr42489,2-hydroxydecanoate [raw],decimal,,,
metmsr62528,BiB_Metabolomics.metms_pairc_r.metmsr62528,2-hydroxyfluorene sulfate [raw],decimal,,,
metmsr37253,BiB_Metabolomics.metms_pairc_r.metmsr37253,2-hydroxyglutarate [raw],decimal,,,
metmsr18281,BiB_Metabolomics.metms_pairc_r.metmsr18281,2-hydroxyhippurate (salicylurate) [raw],decimal,,,
metmsr43330,BiB_Metabolomics.metms_pairc_r.metmsr43330,2-hydroxyibuprofen [raw],decimal,,,
metmsr52916,BiB_Metabolomics.metms_pairc_r.metmsr52916,2-hydroxylaurate [raw],decimal,,,
metmsr61698,BiB_Metabolomics.metms_pairc_r.metmsr61698,2-hydroxynervonate* [raw],decimal,,,
metmsr22036,BiB_Metabolomics.metms_pairc_r.metmsr22036,2-hydroxyoctanoate [raw],decimal,,,
metmsr35675,BiB_Metabolomics.metms_pairc_r.metmsr35675,2-hydroxypalmitate [raw],decimal,,,
metmsr1432,BiB_Metabolomics.metms_pairc_r.metmsr1432,2-hydroxyphenylacetate [raw],decimal,,,
metmsr61702,BiB_Metabolomics.metms_pairc_r.metmsr61702,2-hydroxyphytanate* [raw],decimal,,,
metmsr17945,BiB_Metabolomics.metms_pairc_r.metmsr17945,2-hydroxystearate [raw],decimal,,,
metmsr48141,BiB_Metabolomics.metms_pairc_r.metmsr48141,2-keto-3-deoxy-gluconate [raw],decimal,,,
metmsr32506,BiB_Metabolomics.metms_pairc_r.metmsr32506,2-linoleoylglycerol (18:2) [raw],decimal,,,
metmsr33161,BiB_Metabolomics.metms_pairc_r.metmsr33161,2-methoxyacetaminophen glucuronide* [raw],decimal,,,
metmsr47031,BiB_Metabolomics.metms_pairc_r.metmsr47031,2-methoxyacetaminophen sulfate* [raw],decimal,,,
metmsr48445,BiB_Metabolomics.metms_pairc_r.metmsr48445,2-methoxyresorcinol sulfate [raw],decimal,,,
metmsr45095,BiB_Metabolomics.metms_pairc_r.metmsr45095,2-methylbutyrylcarnitine (C5) [raw],decimal,,,
metmsr52282,BiB_Metabolomics.metms_pairc_r.metmsr52282,2-methylcitrate/homocitrate [raw],decimal,,,
metmsr35482,BiB_Metabolomics.metms_pairc_r.metmsr35482,2-methylmalonylcarnitine (C4-DC) [raw],decimal,,,
metmsr53229,BiB_Metabolomics.metms_pairc_r.metmsr53229,2-methylserine [raw],decimal,,,
metmsr62520,BiB_Metabolomics.metms_pairc_r.metmsr62520,2-naphthol sulfate [raw],decimal,,,
metmsr55072,BiB_Metabolomics.metms_pairc_r.metmsr55072,2-oxoarginine* [raw],decimal,,,
metmsr47118,BiB_Metabolomics.metms_pairc_r.metmsr47118,2-palmitoleoyl-GPC (16:1)* [raw],decimal,,,
metmsr35253,BiB_Metabolomics.metms_pairc_r.metmsr35253,2-palmitoyl-GPC (16:0)* [raw],decimal,,,
metmsr43400,BiB_Metabolomics.metms_pairc_r.metmsr43400,2-piperidinone [raw],decimal,,,
metmsr41220,BiB_Metabolomics.metms_pairc_r.metmsr41220,2-stearoyl-GPE (18:0)* [raw],decimal,,,
metmsr39761,BiB_Metabolomics.metms_pairc_r.metmsr39761,20a-dihydroprogesterone [raw],decimal,,,
metmsr57574,BiB_Metabolomics.metms_pairc_r.metmsr57574,"20alpha,22beta-dihydroxycholesterol [raw]",decimal,,,
metmsr48431,BiB_Metabolomics.metms_pairc_r.metmsr48431,21-hydroxypregnanolone disulfate [raw],decimal,,,
metmsr62311,BiB_Metabolomics.metms_pairc_r.metmsr62311,21-hydroxypregnanolone monosulfate (1) [raw],decimal,,,
metmsr46115,BiB_Metabolomics.metms_pairc_r.metmsr46115,21-hydroxypregnenolone disulfate [raw],decimal,,,
metmsr37174,BiB_Metabolomics.metms_pairc_r.metmsr37174,21-hydroxypregnenolone monosulfate (1) [raw],decimal,,,
metmsr53026,BiB_Metabolomics.metms_pairc_r.metmsr53026,"3,4-methyleneheptanoate [raw]",decimal,,,
metmsr52929,BiB_Metabolomics.metms_pairc_r.metmsr52929,"3,4-methyleneheptanoylcarnitine [raw]",decimal,,,
metmsr34399,BiB_Metabolomics.metms_pairc_r.metmsr34399,"3,7-dimethylurate [raw]",decimal,,,
