variable,full_name,label,value_type,description,categories,categories_label
guchdHowGoodActivity_9,BiB_GrowingUp.child_survey_child_comp.guchdHowGoodActivity_9,Striking a ball with a racket/bat,decimal,,1|2|3|4|5,I can't do it|I am no good|I am okay|I am good at it|I am excellent at it
guchdLikeActivity_1,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_1,"Team sports (football, netball, cricket)",decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_10,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_10,Playing at the park,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_11,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_11,Walking,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_2,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_2,"Racket sports (tennis, badminton)",decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_3,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_3,"Individual sports (running, cycling swimming)",decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_4,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_4,Dance/gymnastics,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_5,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_5,Martial Arts/self defence,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_6,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_6,Playing active games during school break-times,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_7,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_7,PE lessons at school,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_8,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_8,Playing active computer games (like Wii-Fit),decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdLikeActivity_9,BiB_GrowingUp.child_survey_child_comp.guchdLikeActivity_9,Playing active games at home,decimal,,1|2|3|4|5,I hate it|I dislike it|I don't like or dislike it|I like it|I love it
guchdAmountPAHealthy_1,BiB_GrowingUp.child_survey_child_comp.guchdAmountPAHealthy_1,Hours,text,,,
guchdAmountPAHealthy_2,BiB_GrowingUp.child_survey_child_comp.guchdAmountPAHealthy_2,Minutes,text,,,
guchdHowHardPA,BiB_GrowingUp.child_survey_child_comp.guchdHowHardPA,How hard should your body be working when you are doing this physical activity?,decimal,,1|2|3,Not at all|A little bit|Quite hard or very hard
guchdGetToSchool_SQ001,BiB_GrowingUp.child_survey_child_comp.guchdGetToSchool_SQ001,Walk to School,decimal,,1|2|3|4|5,Never|Once a week |2-3 times a week |4 times a week |Everyday
guchdGetToSchool_SQ002,BiB_GrowingUp.child_survey_child_comp.guchdGetToSchool_SQ002,Walk From School,decimal,,1|2|3|4|5,Never|Once a week |2-3 times a week |4 times a week |Everyday
guchdGetToSchool_SQ003,BiB_GrowingUp.child_survey_child_comp.guchdGetToSchool_SQ003,Cycle or scooter to school,decimal,,1|2|3|4|5,Never|Once a week |2-3 times a week |4 times a week |Everyday
guchdGetToSchool_SQ004,BiB_GrowingUp.child_survey_child_comp.guchdGetToSchool_SQ004,Cycle or scooter from school,decimal,,1|2|3|4|5,Never|Once a week |2-3 times a week |4 times a week |Everyday
guchdBeginningText,BiB_GrowingUp.child_survey_child_comp.guchdBeginningText,These next questions are about what you ate and drank yesterday.,text,,,
guchdBrFastEat,BiB_GrowingUp.child_survey_child_comp.guchdBrFastEat,Yesterday morning did you have something to eat for breakfast?,decimal,,1|2|3,No|Yes|Can't remember 
guchdbfasteat,BiB_GrowingUp.child_survey_child_comp.guchdbfasteat,"If yes, what did you eat? Â ",text,,,
guchdBrfastDrink,BiB_GrowingUp.child_survey_child_comp.guchdBrfastDrink,Yesterday morning did you have something to drink for breakfast?,decimal,,1|2|3,No|Yes|Can't Remember 
guchdbfastdrink,BiB_GrowingUp.child_survey_child_comp.guchdbfastdrink,"If yes, what did you drink?",text,,,
guchdWayToSchool,BiB_GrowingUp.child_survey_child_comp.guchdWayToSchool,Did you eatÂ anything on the way to school?Â ,decimal,,1|2|3,No|Yes|Can't remember
guchdTravellingToEat,BiB_GrowingUp.child_survey_child_comp.guchdTravellingToEat,What did you eat?,text,,,
guchdDrinkWayToSchl,BiB_GrowingUp.child_survey_child_comp.guchdDrinkWayToSchl,Did you drink anything on the way to school?,decimal,,1|2|3,No|Yes|Can't Remember 
guchdTravelToDrink,BiB_GrowingUp.child_survey_child_comp.guchdTravelToDrink,What did you drink?,text,,,
guchdSchoolMrningEat,BiB_GrowingUp.child_survey_child_comp.guchdSchoolMrningEat,"Yesterday at school, did you have anything to eat at morning break?Â ",decimal,,1|2|3,No|Yes|Can't remember
guchdMorningEat,BiB_GrowingUp.child_survey_child_comp.guchdMorningEat,What did you eat?,text,,,
guchdSchlMornDrink,BiB_GrowingUp.child_survey_child_comp.guchdSchlMornDrink,"Yesterday at school,Â Did you have anything to drink at morning break?",decimal,,1|2|3,No|Yes|Can't remember
guchdMorningDrink,BiB_GrowingUp.child_survey_child_comp.guchdMorningDrink,What did you drink?,text,,,
