variable,full_name,label,value_type,description,categories,categories_label
has_bib1000_18m_b18e18,BiB_1000.bib1000_18m_b18e18.has_bib1000_18m_b18e18,Has bib 1000 18m fruit-based desserts,decimal,,,
bib18e18brand,BiB_1000.bib1000_18m_b18e18.bib18e18brand,Brand of fruit-based desserts,decimal,,1|2|3|4|5|6|7|8,Annabel Karmel|Cow and Gate|Ellas Kitchen|Heinz|HiPP Organics|Mumtaz (Halal)|Organix|Other Supermarket own
bib18e18frequency,BiB_1000.bib1000_18m_b18e18.bib18e18frequency,Number of times per week consumes fruit-based desserts,decimal,,1|2|3|4|5|6|7|8|9,Never|1-3 per month|One day a week|Two days a week|Three days a week|Four days a week|Five days a week|Six days a week|Seven days a week
bib18e18otherbrand,BiB_1000.bib1000_18m_b18e18.bib18e18otherbrand,Other brand of fruit-based desserts,text,,,
bib18e18quantity,BiB_1000.bib1000_18m_b18e18.bib18e18quantity,Average number of jars consumed,decimal,,,
bib18e18size,BiB_1000.bib1000_18m_b18e18.bib18e18size,Size of jar,decimal,,1|2|3,125g|200g|250g
bib18e18timesperday,BiB_1000.bib1000_18m_b18e18.bib18e18timesperday,Number of times per day consumes fruit-based desserts,decimal,,,
has_b18tab,BiB_1000.bib1000_18m_b18e18.has_b18tab,Has: BiB 1000 Questionnaire: bib18_maintable,decimal,,1,has
