variable,full_name,label,value_type,description,categories,categories_label
has_bib1000_12m_b12qf9,BiB_1000.bib1000_12m_b12qf9.has_bib1000_12m_b12qf9,Has bib 1000 12m dried baby cereals,decimal,NA,NA,NA
bib12f9brand,BiB_1000.bib1000_12m_b12qf9.bib12f9brand,Brand,decimal,NA,1|2|3|4|5|6|7|8|9,Bebivita|Cow and Gate|Farleys|Heinz|HiPP Organics|Mumtaz (Halal)|Organix|Plum Baby Organic|Other Supermarket own
bib12f9frequency,BiB_1000.bib1000_12m_b12qf9.bib12f9frequency,Frequency,decimal,NA,1|2|3|4|5|6|7|8|9,Never|1-3 per month|One day a week|Two days a week|Three days a week|Four days a week|Five days a week|Six days a week|Seven days a week
bib12f9otherbrand,BiB_1000.bib1000_12m_b12qf9.bib12f9otherbrand,OtherBrand,text,NA,NA,NA
bib12f9quantity,BiB_1000.bib1000_12m_b12qf9.bib12f9quantity,Quantity,decimal,NA,NA,NA
bib12f9timesperday,BiB_1000.bib1000_12m_b12qf9.bib12f9timesperday,TimesPerDay,decimal,NA,NA,NA
has_b12tab,BiB_1000.bib1000_12m_b12qf9.has_b12tab,Has BiB1000 12m questionnaire,decimal,NA,1,has
